レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010301,2026.8.1,土,札幌,1札3,1,,未勝利,ダート,1000,,2,稍(暫定),曇(暫定),12,10:00,,馬齢,３歳
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020303,2026.8.1,土,中京,2名3,3,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),18,10:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,アージュドール,,牡,3,3,7,12,小倉,T,2000,良,4,7,未勝利,37.1,先行,3,6,20,阪神,T,1800,稍,9,13,未勝利,34.4,後方,5,5,16,京都,T,1800,良,7,14,未勝利,33.9,後方,連,5,10,京都,T,1600,良,12,16,未勝利,34.8,中団,3,4,18,中山,D,1800,良,12,10,未勝利,42.2,後方,10
1,B,2,,,,,ウェイヴムーン,,牡,3,8,6,7,阪神,D,1800,良,13,6,未勝利,41.0,中団,3,5,16,新潟,D,1800,良,4,3,未勝利,39.7,先行,3,4,25,東京,D,2100,稍,4,6,未勝利,40.1,逃げ,7,3,7,阪神,D,2000,稍,9,10,未勝利,40.3,中団,3,2,14,京都,D,1800,稍,5,3,新馬,39.9,中団,初
2,,3,,,,,スーパービジー,,牡,3,3,7,12,小倉,T,2000,良,7,8,未勝利,36.6,後方,4,6,14,阪神,T,2200,良,10,10,未勝利,35.1,中団,6,5,2,京都,T,2000,良,6,7,未勝利,34.1,中団,2,4,18,阪神,T,1800,良,9,16,未勝利,34.3,中団,19,12,6,阪神,T,1800,良,9,7,未勝利*,36.2,中団,3
2,,4,,,,,ヴィーラー,,牝,3,2,7,19,小倉,T,2000,良,6,8,未勝利,36.1,中団,3,6,28,小倉,T,1200,良,11,10,未勝利・牝,36.0,後方,8,5,2,京都,T,1600,稍,13,13,未勝利・牝,35.0,中団,連,4,25,京都,T,1800,良,12,8,未勝利・牝,35.8,先行,2,4,11,福島,T,1800,良,10,10,未勝利・牝,36.3,中団,初
3,,5,,,,,パンキー,,牡,3,4,7,5,函館,T,2000,良,9,5,未勝利,35.5,中団,2,6,21,函館,T,1800,良,10,3,未勝利,35.4,後方,12,3,28,阪神,T,1600,良,3,1,未勝利,34.8,先行,2,3,14,中京,T,2000,良,3,12,未勝利,34.9,差し,25,9,21,阪神,T,1800,良,4,9,新馬,34.9,逃げ,初
3,,6,,,,,ゴリョウセイ,,牡,3,3,7,12,小倉,T,1800,良,5,7,未勝利,35.9,後方,3,6,20,阪神,T,1800,稍,11,14,未勝利,34.9,後方,16,2,28,阪神,D,1800,良,13,5,未勝利,41.5,中団,3,2,7,小倉,T,2000,稍,11,6,未勝利・若,37.9,先行,8,12,13,阪神,T,2000,良,2,6,未勝利*,35.5,先行,3
4,,7,,,,,アイルドゥレーヴェ,,牡,3,6,6,20,阪神,T,1800,稍,6,7,未勝利,34.6,中団,連,6,13,阪神,T,1800,良,4,7,未勝利,35.4,差し,6,5,3,新潟,T,1800,良,6,10,未勝利,33.5,後方,10,2,22,阪神,D,1400,良,11,8,新馬,38.8,後方,初,,,,,,,,,,,,
4,,8,,,,,ソルアモール,,牝,3,3,7,11,小倉,D,1700,良,5,7,未勝利,39.1,中団,2,6,27,小倉,D,1700,不,3,8,未勝利,37.8,差し,3,6,6,阪神,D,1800,良,8,6,未勝利・牝,39.6,中団,2,5,24,京都,D,1800,良,3,11,未勝利・牝,39.2,先行,14,2,14,小倉,D,1700,良,13,6,未勝利・牝,40.2,中団,3
5,,9,,,,,メイショウユウゲン,,牡,3,2,7,19,小倉,T,2000,良,7,12,未勝利,36.7,逃げ,3,6,28,小倉,T,1800,良,8,15,未勝利,35.9,後方,6,5,16,京都,T,1400,良,13,13,未勝利,34.9,中団,12,2,22,阪神,T,2000,良,11,8,未勝利,37.4,中団,2,2,7,京都,D,1800,良,15,6,新馬,41.4,後方,初
5,B,10,,,,,シャリキモン,,牡,3,4,7,4,小倉,T,2600,重,4,3,未勝利,38.8,ﾏｸﾘ,6,5,24,京都,T,2000,良,4,4,未勝利,35.8,先行,2,5,10,京都,T,2000,良,3,10,未勝利,36.0,ﾏｸﾘ,4,4,11,阪神,T,2000,稍,6,7,未勝利,35.7,後方,7,2,21,阪神,D,1800,良,11,4,未勝利,39.4,中団,3
6,,11,,,,,チェファルー,,牡,3,3,7,12,小倉,T,2000,良,2,1,未勝利,36.4,先行,15,3,29,阪神,T,2000,良,3,1,未勝利,35.3,先行,2,3,14,阪神,T,1800,良,4,4,未勝利,34.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ゴールドアベニュー,,牝,3,3,7,11,小倉,T,2000,良,13,11,未勝利・牝,35.7,中団,10,5,2,新潟,T,2200,稍,7,6,未勝利,36.9,中団,3,4,11,福島,T,1800,良,6,12,未勝利・牝,34.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,サトノライトニング,,牡,3,2,7,19,小倉,D,1700,良,11,9,未勝利,40.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,グリミスティ,,牝,3,2,7,19,小倉,D,1700,良,9,8,未勝利・牝,40.4,後方,3,6,28,小倉,T,1800,良,5,11,未勝利,36.2,中団,6,5,17,京都,T,2000,良,10,6,未勝利,35.8,中団,3,4,25,福島,T,2000,良,5,11,未勝利・牝,37.1,逃げ,10,2,14,小倉,T,2000,良,17,11,未勝利,39.4,逃げ,3
8,,15,,,,,レッドジルベスター,,牡,3,6,6,20,阪神,D,1200,稍,13,14,未勝利,37.2,後方,9,4,18,福島,D,1700,良,14,10,未勝利,39.6,後方,8,2,22,阪神,D,1400,良,8,7,新馬,39.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,シェーネエルデ,,牝,3,8,6,7,阪神,T,2000,稍,11,8,未勝利,35.7,後方,3,5,16,新潟,T,1800,良,9,9,未勝利,34.4,後方,27,11,8,京都,T,1800,良,7,5,新馬,35.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020304,2026.8.1,土,中京,2名3,4,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),16,11:10,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エアリアルグレース,,牝,3,6,6,20,阪神,D,1800,稍,13,14,未勝利・牝,41.6,後方,4,5,24,京都,D,1800,良,7,14,未勝利・牝,39.1,後方,2,5,9,京都,T,2000,良,13,13,未勝利・牝,35.5,後方,7,3,21,中京,T,2000,良,14,16,未勝利,36.5,中団,3,3,1,阪神,T,2000,良,11,9,未勝利,35.9,中団,初
1,,2,,,,,タントレーベル,,牝,3,8,6,6,阪神,D,1800,良,4,5,未勝利・牝,39.4,先行,8,4,11,阪神,D,1800,重,10,7,未勝利・牝,40.8,中団,2,3,29,阪神,D,1800,良,5,4,未勝利・牝,39.4,先行,9,1,24,京都,D,1800,良,9,9,未勝利・牝,39.0,先行,4,12,27,阪神,D,1400,稍,15,7,未勝利*,39.2,後方,5
2,,3,,,,,ヤマニンエルファバ,,牝,3,2,7,19,小倉,D,1700,良,5,1,未勝利・牝,40.2,中団,11,5,3,京都,D,1800,稍,9,1,未勝利・牝,39.2,先行,4,4,4,阪神,D,1800,稍,2,5,未勝利・牝,37.0,先行,19,11,22,京都,D,1400,良,10,9,新馬,38.1,中団,初,,,,,,,,,,,,
2,,4,,,,,ベイニーニャ,,牝,3,25,2,10,京都,T,1600,良,9,6,新馬,35.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,スマートエトワール,,牝,3,11,5,17,新潟,D,1800,良,7,9,未勝利・牝,40.9,先行,16,1,24,京都,D,1800,良,13,9,新馬,38.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,キーテーマ,,牝,3,8,6,7,阪神,T,1800,良,10,11,未勝利・牝,35.1,逃げ,2,5,23,京都,T,2200,良,7,10,未勝利,36.7,先行,9,3,22,阪神,T,2400,良,7,8,未勝利,35.1,先行,3,3,1,阪神,T,2000,良,6,8,未勝利,35.9,逃げ,18,10,26,京都,T,2000,稍,6,7,未勝利*,35.8,後方,3
4,,7,,,,,ガビーズデトワール,,牝,3,7,6,17,名古,D,1500,良,3,10,名古屋,----,差し,10,4,4,阪神,D,1400,稍,12,15,未勝利,37.6,後方,10,1,25,京都,D,1400,良,止,12,未勝利・牝,----,,3,1,5,京都,D,1200,良,9,6,新馬,37.5,中団,初,,,,,,,,,,,,
4,,8,,,,,キミガスキダ,,牝,3,5,6,28,小倉,D,1700,稍,6,13,未勝利,38.5,中団,8,5,3,京都,D,1400,稍,9,13,未勝利・牝,37.4,後方,16,1,11,京都,T,1800,良,16,16,未勝利,36.9,中団,9,11,8,京都,T,1800,良,消,--,未勝利*,----,,3,10,18,京都,T,1600,良,9,11,新馬・牝,36.1,中団,初
5,B,9,,,,,ウンナターシャ,,牝,3,6,6,20,阪神,D,1800,稍,3,3,未勝利・牝,40.0,差し,3,5,31,京都,D,1800,良,2,3,未勝利・牝,38.2,ﾏｸﾘ,4,5,3,京都,D,1800,稍,7,5,未勝利・牝,39.0,中団,8,3,7,阪神,D,1800,稍,5,1,未勝利・牝,38.5,中団,3,2,14,京都,D,1800,稍,2,3,未勝利・牝,39.1,差し,10
5,,10,,,,,クラテロス,,牝,3,31,12,27,阪神,D,1800,稍,3,4,新馬,38.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,アスタウイン,,牝,3,10,5,27,園田,D,1870,良,6,7,三室山,----,後方,16,2,1,京都,D,1800,良,9,9,未勝利・牝,39.9,中団,3,1,10,京都,D,1800,良,7,14,未勝利・牝,38.9,中団,10,11,2,京都,D,1400,稍,12,15,新馬,38.6,中団,初,,,,,,,,,,,,
6,,12,,,,,ラミアスペランツァ,,牝,3,7,6,14,阪神,D,1800,良,3,5,未勝利・牝,38.7,先行,3,5,23,新潟,D,1800,稍,4,4,未勝利・牝,39.7,差し,9,3,21,中京,T,1400,良,10,4,未勝利,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,タガノアルテミス,,牝,3,10,5,23,新潟,D,1800,稍,2,5,未勝利・牝,39.3,差し,8,3,28,中京,D,1800,稍,7,5,未勝利・牝,39.6,中団,2,3,18,笠松,D,1400,稍,2,1,関ヶ原,----,先行,10,1,5,京都,D,1800,良,5,10,未勝利・牝,39.1,先行,9,11,1,東京,D,1400,不,11,7,新馬,37.1,後方,初
7,,14,,,,,メイショウメゴヒメ,,牝,3,2,7,19,小倉,D,1700,良,3,2,未勝利・牝,39.5,差し,7,5,31,京都,D,1800,良,6,2,未勝利・牝,39.2,先行,3,5,10,京都,D,1800,良,3,3,未勝利・牝,38.7,先行,3,4,18,阪神,D,1800,良,4,10,未勝利・牝,38.0,先行,14,1,10,京都,D,1800,良,6,12,未勝利・牝,39.3,先行,2
8,,15,,,,,フィデリス,,牝,3,7,6,14,阪神,D,1800,良,4,1,未勝利・牝,38.3,差し,3,5,24,京都,D,1800,良,4,1,未勝利・牝,39.8,先行,9,3,21,阪神,D,1800,稍,2,4,未勝利・牝,37.7,先行,連,3,14,阪神,T,1800,良,11,10,未勝利,35.6,中団,9,1,10,京都,T,1600,良,9,16,未勝利・牝,35.5,後方,8
8,,16,,,,,メイショウマグナ,,牝,3,3,7,11,小倉,D,1700,良,5,12,未勝利,40.0,中団,9,5,10,京都,D,1800,良,6,6,未勝利・牝,40.0,先行,2,4,25,京都,T,1600,良,10,12,未勝利,34.2,後方,12,1,31,京都,T,1600,良,9,16,未勝利,35.6,後方,3,1,12,京都,T,1600,良,11,16,新馬,35.8,中団,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020305,2026.8.1,土,中京,2名3,5,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),16,11:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ベラジオヴァレル,,牡,3,3,7,11,小倉,D,1700,良,2,7,未勝利,39.1,先行,7,5,23,京都,D,1800,稍,7,2,未勝利,40.7,ﾏｸﾘ,20,1,4,京都,T,1800,良,11,4,新馬,35.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ゴールデンドラゴン,,牡,3,3,7,11,小倉,D,1700,良,4,2,未勝利,39.3,差し,2,6,28,小倉,D,1700,稍,2,7,未勝利,37.8,先行,3,6,6,阪神,D,1800,良,5,8,未勝利,38.1,中団,16,2,15,小倉,D,1700,稍,8,8,未勝利,38.2,中団,3,1,24,小倉,D,1700,良,3,9,未勝利,38.5,追込,14
2,,3,,,,,クロンヌジャン,,牡,3,9,5,30,京都,D,1800,良,11,2,未勝利,39.3,中団,3,5,9,京都,D,1800,良,2,2,未勝利,39.7,逃げ,3,4,19,阪神,D,1800,良,3,15,未勝利,38.8,先行,3,3,28,中京,D,1800,稍,8,8,未勝利・若,40.2,中団,18,11,24,福島,T,1800,良,9,6,新馬,35.1,先行,16
2,,4,,,,,リリーサンダー,,牡,3,2,7,19,小倉,D,1700,良,2,3,未勝利,39.6,先行,6,6,6,阪神,D,1800,良,8,4,未勝利,37.6,後方,3,5,16,京都,D,1800,良,4,3,未勝利,38.1,逃げ,7,3,28,阪神,D,1800,稍,3,4,未勝利,39.7,差し,2,3,14,中京,D,1900,良,4,11,未勝利,38.3,先行,2
3,B,5,,,,,サラサダンディー,,牡,3,9,5,31,京都,D,1900,良,13,10,未勝利,38.4,後方,9,3,29,阪神,D,2000,良,3,7,未勝利,39.2,先行,2,3,15,阪神,D,1800,良,10,8,未勝利,39.1,後方,3,2,21,阪神,D,1800,良,7,8,未勝利,38.9,中団,13,11,23,京都,D,1800,良,6,8,未勝利*,39.1,中団,2
3,,6,,,,,チアフルラン,,牡,3,11,5,16,京都,D,1800,良,6,11,未勝利,37.9,中団,2,5,2,京都,D,1800,重,11,13,未勝利,37.7,後方,2,4,18,阪神,D,1200,良,10,9,未勝利,37.1,後方,6,3,8,阪神,D,1200,良,10,8,未勝利,37.6,後方,初,,,,,,,,,,,,
4,,7,,,,,ニシノエビガタメ,,牡,3,8,6,6,阪神,D,1800,良,11,5,未勝利,37.8,後方,4,5,10,京都,D,1900,良,4,5,未勝利,37.7,追込,6,3,29,阪神,D,2000,良,6,6,未勝利,39.5,中団,2,3,15,阪神,D,1800,良,7,10,未勝利,38.5,中団,9,1,12,京都,D,1800,良,11,14,未勝利,39.8,後方,3
4,,8,,,,,メイショウジンソウ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,メイショウナナシロ,,牡,3,33,12,14,阪神,D,1800,稍,2,1,未勝利*,39.2,先行,3,11,22,京都,D,1800,良,3,8,未勝利*,37.4,先行,2,11,9,京都,D,1400,稍,12,11,未勝利*,38.3,後方,10,8,31,中京,T,1600,良,8,7,新馬,34.9,後方,初,,,,,,,,,,,,
5,,10,,,,,サンライズジャッジ,,牡,3,16,4,12,福島,D,1700,良,9,6,未勝利,41.4,先行,3,3,21,中京,D,1800,良,5,4,未勝利,38.9,後方,2,3,8,阪神,D,1800,良,7,9,未勝利,38.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,レディトゥアタック,,牡,3,9,5,30,京都,T,2400,良,11,15,未勝利,36.0,後方,3,5,10,京都,T,2000,良,8,8,未勝利,35.6,後方,3,4,19,中山,T,2000,良,11,10,未勝利,34.9,後方,2,4,4,阪神,T,1800,良,16,14,未勝利,35.3,後方,初,,,,,,,,,,,,
6,,12,,,,,カセノナユタ,,牡,3,26,1,31,京都,D,1800,良,6,8,未勝利,39.1,中団,2,1,17,京都,D,1900,良,8,13,未勝利,39.1,後方,連,1,11,京都,D,1400,良,14,16,未勝利,41.1,中団,7,11,23,京都,D,1400,良,13,12,未勝利*,40.7,後方,2,11,9,京都,D,1400,稍,16,16,新馬,38.5,後方,初
7,,13,,,,,レッドバベル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,サトノグロリア,,牡,3,3,7,11,小倉,D,1700,良,4,8,未勝利,38.6,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,15,,,,,ジャッキーバローズ,,牡,3,18,3,29,阪神,D,2000,良,8,9,未勝利,39.8,中団,3,3,8,阪神,D,1800,良,13,10,未勝利,41.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,フォーシーファイン,,牡,3,27,1,25,京都,D,1900,良,12,12,未勝利,39.9,先行,2,1,10,京都,T,2400,良,12,8,未勝利,37.0,中団,8,11,16,京都,T,2000,良,5,3,新馬,36.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020306,2026.8.1,土,中京,2名3,6,桶狭間Ｓ,3勝,ダート,1400,,2,良(暫定),晴(暫定),16,15:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,トゥロン,,牝,4,11,5,17,東京,D,1400,良,12,9,ＢＳイレ･3勝,35.8,後方,12,2,21,阪神,D,1400,良,4,8,鳴門Ｓ･3勝,36.2,差し,5,1,18,京都,D,1400,良,1,5,小倉山特･2勝,36.9,差し,10,11,8,京都,D,1400,良,4,5,亀岡特別･2勝,37.0,差し,3,10,19,京都,D,1400,稍,1,2,１勝ｸﾗｽ,36.2,差し,21
1,,2,,,,,ゴールデンオスカー,,牡,5,13,5,3,京都,D,1400,稍,15,13,東大路Ｈ･3勝,39.4,中団,13,1,31,東京,D,1600,良,12,9,白嶺ＳＨ･3勝,36.7,中団,17,10,5,東京,D,1600,良,11,2,赤富士Ｓ･3勝,36.8,後方,17,6,8,東京,D,1600,良,1,7,小金井特･2勝,35.3,差し,5,5,4,東京,D,1300,稍,11,3,２勝ｸﾗｽ,35.2,後方,10
2,,3,,,,,スナッピードレッサ,,牡,4,8,6,6,東京,D,1400,良,2,1,麦秋ＳＨ･3勝,35.4,差し,6,4,26,東京,D,1400,稍,1,1,２勝ｸﾗｽ,35.5,先行,9,2,21,東京,D,1400,良,1,1,１勝ｸﾗｽ,35.1,先行,58,1,11,中山,D,1800,稍,6,2,黒竹賞･1勝*,39.8,先行,7,11,23,東京,D,1600,稍,4,1,カトレア,36.7,追込,5
2,,4,,,,,ランウインディ,,牝,5,20,3,15,中京,D,1200,良,1,4,伊良湖特･2勝,36.0,先行,4,2,15,京都,D,1200,良,8,5,２勝ｸﾗｽ・牝,36.7,中団,18,10,12,京都,D,1200,良,4,7,円山特別･2勝,35.9,先行,2,9,27,阪神,D,1200,良,2,5,２勝ｸﾗｽ,36.4,先行,2,9,15,阪神,D,1200,良,5,10,新涼特別･2勝,36.7,中団,2
3,,5,,,,,シゲルソロソロ,,牝,6,17,4,5,中山,D,1800,重,13,9,アリエＨ･3勝,38.3,後方,6,2,21,阪神,D,1400,良,5,13,鳴門Ｓ･3勝,35.7,中団,5,1,17,京都,D,1400,良,9,11,羅生門Ｓ･3勝,35.9,後方,21,8,23,中京,D,1400,良,13,7,伊賀ＳＨ･3勝,36.9,後方,3,8,3,中京,D,1400,良,9,10,桶狭間Ｓ･3勝,36.8,後方,23
3,,6,,,,,ホワイトガーベラ,,牡,7,18,3,28,中山,D,1200,重,13,16,ブラッド･3勝,36.3,後方,26,9,28,中山,D,1200,良,11,14,外房ＳＨ･3勝,36.7,後方,16,6,7,東京,D,1400,良,11,13,麦秋ＳＨ･3勝,36.2,後方,13,3,8,阪神,D,1200,良,9,12,なにわＳ･3勝,36.8,後方,6,1,26,中山,D,1200,良,8,14,江戸川Ｓ･3勝,37.1,後方,17
4,,7,,,,,スニーカースキル,,牝,4,11,5,17,東京,D,1400,良,3,7,ＢＳイレ･3勝,35.4,差し,2,5,3,京都,D,1400,稍,2,7,東大路Ｈ･3勝,36.0,差し,7,3,15,阪神,D,1400,良,1,4,２勝ｸﾗｽ・牝,36.1,逃げ,8,1,18,京都,D,1400,良,5,8,小倉山特･2勝,37.5,中団,8,11,24,東京,D,1400,良,止,5,２勝ｸﾗｽ・牝,----,,6
4,B,8,,,,,ニューオーリンズ,,牡,4,7,6,14,阪神,D,1200,重,3,2,リボンＨ･3勝,36.7,逃げ,10,4,5,阪神,D,1400,重,2,1,天満橋Ｓ･3勝,36.6,逃げ,4,3,8,阪神,D,1400,良,1,1,２勝ｸﾗｽ,36.5,逃げ,8,1,11,京都,D,1400,良,5,2,２勝ｸﾗｽ,37.6,逃げ,2,12,28,阪神,D,1400,良,1,2,１勝ｸﾗｽ,37.3,逃げ,22
5,B,9,,,,,ヴィリアリート,,牝,4,12,5,10,京都,D,1400,良,1,1,２勝ｸﾗｽ,36.4,差し,14,1,31,小倉,D,1700,良,16,1,平尾台特･2勝,41.1,先行,8,12,6,阪神,D,1400,良,7,2,２勝ｸﾗｽ,37.6,先行,31,5,3,京都,D,1900,稍,7,5,ユニコーG3,38.3,先行,10,2,23,東京,D,1600,良,8,6,ヒヤシン(L),37.0,逃げ,8
5,B,10,,,,,ルシフェル,,牝,5,13,5,3,京都,D,1400,稍,10,1,東大路Ｈ･3勝,37.0,後方,6,3,21,中京,D,1400,良,2,9,豊明ＳＨ･3勝,36.6,先行,8,1,24,中山,T,2000,良,18,9,初富士Ｈ･3勝,35.7,先行,10,11,16,東京,T,1800,良,8,6,ユートピ･3勝,34.1,先行,10,9,6,阪神,T,1800,良,8,6,西宮Ｓ･3勝,34.4,先行,25
6,,11,,,,,レイズカイザー,,セ,6,13,5,3,京都,D,1400,稍,13,8,東大路Ｈ･3勝,39.1,逃げ,11,2,14,東京,D,1400,良,9,6,銀蹄Ｓ･3勝,37.1,先行,8,12,21,阪神,D,1400,重,4,9,御影Ｓ･3勝,37.0,逃げ,10,10,12,東京,D,1400,良,6,8,テレビ静･3勝,36.1,中団,25,4,20,阪神,D,1400,良,11,4,天満橋Ｈ･3勝,37.9,中団,6
6,,12,,,,,ナッカーフェイス,,牡,7,13,5,3,京都,D,1400,稍,7,16,東大路Ｈ･3勝,36.7,後方,8,3,7,阪神,D,1200,稍,12,12,なにわＳ･3勝,37.1,中団,13,12,6,阪神,D,1200,良,9,8,妙見山Ｓ･3勝,35.1,後方,4,11,9,京都,D,1200,不,4,12,貴船Ｓ･3勝,34.5,追込,11,8,23,中京,D,1400,良,14,11,伊賀ＳＨ･3勝,37.6,後方,11
7,,13,,,,,ピエマンソン,,牡,4,8,6,6,東京,D,1400,良,3,6,麦秋ＳＨ･3勝,35.3,差し,6,4,25,京都,D,1800,稍,8,5,観月橋Ｓ･3勝,37.9,逃げ,5,3,21,中京,D,1400,良,9,1,豊明ＳＨ･3勝,36.7,中団,9,1,17,京都,D,1400,良,5,1,羅生門Ｓ･3勝,36.1,中団,4,12,21,阪神,D,1400,重,3,1,御影Ｓ･3勝,36.6,先行,8
7,,14,,,,,リサシテーション,,牡,3,8,6,7,阪神,D,1400,稍,1,3,洲本特別･2勝,35.6,差し,8,4,12,阪神,D,1400,稍,1,8,１勝ｸﾗｽ*,35.6,追込,2,3,28,中京,D,1400,稍,1,8,未勝利,36.6,追込,10,1,18,京都,T,1600,良,13,16,未勝利,36.2,後方,3,12,28,阪神,T,1400,良,8,14,未勝利*,34.7,後方,2
8,,15,,,,,ヤマニンアストロン,,牡,5,13,5,3,京都,D,1400,稍,3,3,東大路Ｈ･3勝,36.0,差し,6,3,21,中京,D,1400,良,11,3,豊明ＳＨ･3勝,36.5,後方,4,2,21,阪神,D,1400,良,3,7,鳴門Ｓ･3勝,35.6,差し,17,10,25,京都,T,1400,良,5,7,長岡京Ｓ･3勝,33.5,中団,4,9,27,阪神,T,1200,良,8,9,道頓堀Ｓ･3勝,33.3,中団,17
8,,16,,,,,メイショウクリフト,,牡,7,21,3,7,阪神,D,1200,稍,15,14,なにわＳ･3勝,37.2,後方,26,9,7,阪神,D,1200,良,11,9,オークラ･3勝,37.6,先行,2,8,24,中京,T,1200,良,6,9,長篠Ｓ･3勝,34.1,先行,5,7,19,小倉,T,1200,良,16,16,テレＱ杯･3勝,35.6,中団,28,1,5,中京,D,1200,良,13,11,門松Ｓ･3勝,36.1,中団,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
